"Row.names"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"npeaks"	"X1"	"ms_level"	"B1_NIST1950_1_6540.mzML"	"B1_NIST1950_2_6540.mzML"	"B1_NIST1950_3_6540.mzML"
"FT0021"	60.9930379565336	60.9929882872909	60.993043974899	42.111	42.1108818054199	46.450984954834	3	3	1	254117.10155397	389857.91102255	474192.083986591
"FT0022"	60.9930603539614	60.9930266798175	60.9930704456002	159.808135986328	159.696044921875	164.79799999998	3	3	1	427451.963137668	238095.64061535	358996.328527344
"FT0023"	60.9930021312761	60.9929484308898	60.9930558316624	94.9760676269431	94.97599999998	94.9761352539062	2	2	1	223989.099262341	186547.863510065	327632.920949394
"FT0024"	60.9929887335346	60.9929336467323	60.9930438203369	246.576177246104	246.563354492188	246.58900000002	2	2	1	117568.114788249	95127.0727577299	103397.834449163
"FT0025"	60.993016626954	60.9929896902034	60.9930435637046	884.460479736328	883.962036132812	884.958923339844	2	2	1	830025.133509375	677038.083725247	632263.52729557
"FT0026"	60.9930163142404	60.9929856745058	60.9930469539751	710.903331542969	710.404663085938	711.402	2	2	1	370134.596256923	214415.977410235	404567.238316301
"FT0027"	60.99299891415	60.9929858161681	60.993012012132	726.862976318359	726.363952636719	727.362	2	2	1	468930.155352066	214231.607476999	263137.935921208
"FT0028"	60.9930215314049	60.9929803328411	60.9930627299686	610.659524169912	609.662048339844	611.65699999998	2	2	1	333678.315606408	314239.016087714	201221.190276823
"FT0029"	60.9930691414086	60.9930541880782	60.993084094739	483.983020751963	482.98600000002	484.980041503906	2	2	1	498522.264980733	502514.852414912	376277.184751004
"FT0030"	60.9930365572802	60.993034169105	60.9930389454553	427.627005981445	426.131011962891	429.123	2	2	1	407105.823355286	299420.508045052	308258.692715642
"FT0031"	60.9930307833162	60.9930240704511	60.9930374961812	315.91200781249	314.416015625	317.40799999998	2	2	1	628136.825820029	547771.290350146	405509.175665002
"FT0032"	60.9930783133637	60.9930576691878	60.9930989575396	412.665020629893	411.16900000002	414.161041259766	2	2	1	126952.034979806	160442.47836891	109624.02206811
"FT0033"	60.9929709963887	60.9929709963887	60.9929709963887	665.519287109375	665.519287109375	665.519287109375	1	1	1	194844.56369011	114306.823810423	181505.726575438
"FT0034"	60.993010933756	60.993010933756	60.993010933756	670.506958007812	670.506958007812	670.506958007812	1	1	1	377096.55580012	277407.613218334	263785.409140885
"FT0035"	60.99301083678	60.99301083678	60.99301083678	626.618041992188	626.618041992188	626.618041992188	1	1	1	309632.863748846	256527.216603016	234741.767258907
"FT0036"	60.9930560884822	60.9930560884822	60.9930560884822	620.633972167969	620.633972167969	620.633972167969	1	1	1	235220.719809004	177622.206546826	164791.216986293
"FT0037"	60.9930959979367	60.9930959979367	60.9930959979367	643.575988769531	643.575988769531	643.575988769531	1	1	1	295265.578057622	244859.554221662	203957.128472386
"FT0038"	60.9930131027141	60.9930131027141	60.9930131027141	650.55799999998	650.55799999998	650.55799999998	1	1	1	159347.807260702	202401.758670401	104321.420154763
"FT0039"	60.9930416345046	60.9930416345046	60.9930416345046	633.60100000002	633.60100000002	633.60100000002	1	1	1	185749.067074393	200274.190027217	162218.883725141
"FT0040"	60.9929575559201	60.9929575559201	60.9929575559201	849.051	849.051	849.051	1	1	1	405887.826975054	390405.097812556	284730.894734275
"FT0041"	60.9930961605278	60.9930961605278	60.9930961605278	549.81499999998	549.81499999998	549.81499999998	1	1	1	304655.38908375	236510.250295313	210592.037530274
"FT0042"	60.9930433975331	60.9930433975331	60.9930433975331	396.207	396.207	396.207	1	1	1	176430.50026907	153169.357527939	147032.965207367
"FT0043"	60.9930236896419	60.9930236896419	60.9930236896419	541.8349609375	541.8349609375	541.8349609375	1	1	1	226136.032174444	168074.16115281	159734.037973094
"FT0044"	60.99297319174	60.99297319174	60.99297319174	65.4275588989258	65.4275588989258	65.4275588989258	1	1	1	445884.76405632	246285.768357775	282458.884955475
"FT0045"	60.9929868590901	60.9929868590901	60.9929868590901	143.85100000002	143.85100000002	143.85100000002	1	1	1	268597.570543265	264071.95088299	193121.89105155
"FT0046"	60.9929934804908	60.9929934804908	60.9929934804908	564.776977539062	564.776977539062	564.776977539062	1	1	1	361162.064206358	228714.095891909	192555.453022209
"FT0047"	60.9929882624796	60.9929882624796	60.9929882624796	516.89899999998	516.89899999998	516.89899999998	1	1	1	342481.411140379	312013.64386568	225050.735944085
"FT0048"	60.9930302497573	60.9930302497573	60.9930302497573	600.684936523438	600.684936523438	600.684936523438	1	1	1	325211.600214594	178428.401047634	173931.117125125
"FT0049"	60.9930450738427	60.9930450738427	60.9930450738427	893.937	893.937	893.937	1	1	1	336713.108347531	331067.063938122	296741.693777344
"FT0050"	61.988336492893	61.9883363504342	61.9883404823938	261.54248046875	261.533935546875	261.55099999998	3	3	1	404415.29405409	378247.827548611	358466.8238838
"FT0051"	61.9882834140332	61.9882753527262	61.9883038480032	145.846099853516	145.748901367188	146.844	3	3	1	607230.170294188	629247.354303315	574934.657957181
"FT0052"	61.9885307513208	61.9884860366067	61.988575466035	345.342434936533	345.33700000002	345.347869873047	2	2	1	555866.032437971	581410.583390003	556675.47828342
"FT0053"	61.9886018910016	61.9885834361541	61.9886203458491	364.79196093749	364.28899999998	365.294921875	2	2	1	471077.665170535	489116.490243854	441689.300987331
"FT0054"	61.9884677326907	61.9884677326907	61.9884677326907	355.31103515625	355.31103515625	355.31103515625	1	1	1	1259776.43293894	1040489.33117127	1017208.43486764
"FT0055"	62.9640281133491	62.9640281133491	62.9640281133491	38.1218185424805	38.1218185424805	38.1218185424805	1	1	1	393.687103823852	NA	3652.03902520054
"FT0056"	69.0092729974352	69.009075332544	69.0093717132542	307.433990478516	306.43603515625	307.434	3	3	1	14916.2260517121	11353.362191754	11949.333899231
"FT0057"	68.9957430014341	68.9957311915414	68.9957490485002	59.0680770874023	59.06800000002	63.592945098877	3	3	1	127840.690879038	102743.103209036	103818.045393802
"FT0058"	69.0341789648657	69.0339287134842	69.0344292162472	215.632810424815	213.67300000002	217.592620849609	2	2	1	3437.01877144457	3925.21817234146	1324.78562202582
"FT0059"	70.9459784235282	70.9458990516817	70.9460577953748	303.941879150391	303.444	304.439758300781	2	2	1	1279.71256187677	2569.81808120728	2797.1712778473
"FT0060"	71.0140956423938	71.0140890254818	71.0502084874799	362.294006347656	362.29399999998	363.30126953125	5	3	1	8536.96102002852	467146.593293135	5604.3356823047
"FT0061"	71.0502697272172	71.0502617653181	71.0504075889626	75.0271453857422	75.027	78.0559997558594	3	3	1	8735.31864922224	5984.63303513143	7966.56728544735
"FT0062"	71.0141648396075	71.0141648396075	71.0141648396075	344.350830078125	344.350830078125	344.350830078125	1	1	1	224155.197380525	200744.798711473	187652.422478553
"FT0063"	72.0173979494905	72.0173979494905	72.0173979494905	362.29399999998	362.29399999998	362.29399999998	1	1	1	11419.4985544418	12936.3760946074	12806.470965033
"FT0064"	72.9697046312227	72.9696542326918	72.9697145203462	811.14799999998	810.149963378906	812.14599609375	3	3	1	162888.483525318	139714.120906634	135754.53547914
"FT0065"	73.0292708219573	73.0291741057424	73.0293341713632	140.859	140.858551025391	142.762603759766	3	3	1	20648.2957434921	18792.191203497	16544.9755402103
"FT0066"	74.0247523993996	74.0246833092823	74.0248214895168	399.698776245117	399.199005126953	400.198547363281	2	2	1	10471.1778909686	4327.01304000802	8314.31231566516
"FT0067"	74.0248278730961	74.0248278730961	74.0248278730961	354.31399999998	354.31399999998	354.31399999998	1	1	1	4532.13017279058	6232.80972213466	5657.30178589863
"FT0068"	74.968363127845	74.9681344870898	74.9685917686002	811.147979736328	810.149963378906	812.14599609375	2	2	1	11693.2966668621	5469.39905273418	7470.43313035258
"FT0069"	74.9908640943882	74.9908084042936	75.0451192595427	81.012	75.027	84.3100433349609	5	3	1	5420.21026714325	13262.9602860996	16802.2040108949
"FT0070"	77.0397018465466	77.0396756432694	77.0397755406461	77.0221481323242	77.022	80.7361602783203	3	3	1	38127.7406067879	31984.9419624939	31528.527994353
"FT0071"	78.0429012929868	78.0428993150234	78.0431993882951	77.0221481323242	77.022	79.8433303833008	3	3	1	6276.92814056396	4007.89171257019	3901.02979167188
"FT0072"	78.9188456214371	78.9188004711078	78.9188463239842	300.45100000002	300.447387695312	300.451019287109	3	3	1	303660.43508677	288347.806928172	278487.603097066
"FT0073"	78.9590634229804	78.9590182578011	78.9591085881596	435.605966796885	435.10693359375	436.10500000002	2	2	1	225079.216746981	217562.471404164	321828.533152117
"FT0074"	78.9591228157889	78.9591228157889	78.9591228157889	40.115852355957	40.115852355957	40.115852355957	1	1	1	72186.2741808739	60622.2351132476	110620.507956831
"FT0075"	78.9590658653705	78.9590658653705	78.9590658653705	517.895935058594	517.895935058594	517.895935058594	1	1	1	588956.248131631	1381088.87652807	2011987.27297497
"FT0076"	79.957500320938	79.9574738938277	79.9575845131377	352.31899999998	351.322021484375	352.33056640625	3	3	1	121075.401465457	98094.7274639352	96842.3944310664
"FT0077"	79.9572024552345	79.9571767277496	79.9572288028729	56.0760536193848	56.07499999998	60.819580078125	3	3	1	241158.059762048	206445.93364609	216421.060120653
"FT0078"	79.9572532502334	79.9572532502334	79.9572532502334	483.983032226562	483.983032226562	483.983032226562	1	1	1	60800.6319795575	28611.2418547012	51838.1705726587
"FT0079"	79.9573718051785	79.9573718051785	79.9573718051785	488.969879150391	488.969879150391	488.969879150391	1	1	1	51320.7696625144	34226.6300989861	63624.320264441
"FT0080"	80.0117572415868	80.0117572415868	80.0117572415868	784.216979980469	784.216979980469	784.216979980469	1	1	1	3908.47043461911	2817.68042139895	3103.81626589568
"FT0081"	79.9952506814236	79.9952128462378	79.9952885166093	55.5765224456687	55.0780448913574	56.07499999998	2	2	1	786.889621090708	4273.94607055664	3864.89959062212
"FT0082"	79.9949410446525	79.9949410446525	79.9949410446525	351.332672119141	351.332672119141	351.332672119141	1	1	1	699.56424215436	390.851534467191	1280.08717943909
"FT0083"	80.9747746400529	80.9747187772175	80.9748305651137	304.44100000002	304.439758300781	304.441040039062	3	3	1	168223.860009007	146280.294454046	147067.110006712
"FT0084"	80.916881953994	80.9168541087865	80.916882034512	300.447387695312	299.454	300.451019287109	3	3	1	430038.49137417	387987.165609742	360236.080924392
"FT0085"	80.9653683077689	80.9652368972192	80.9654997183187	55.0780224456887	55.07800000002	55.0780448913574	2	2	1	17768.3722702724	36289.2412121037	28363.8466060644
"FT0086"	80.9745927867242	80.9745927867242	80.9745927867242	397.204010009766	397.204010009766	397.204010009766	1	1	1	404982.330087163	356069.702551355	402245.179706118
"FT0087"	80.9748795959182	80.9748795959182	80.9748795959182	346.345855712891	346.345855712891	346.345855712891	1	1	1	85818.9546123333	89874.913008403	151165.103949609
"FT0088"	81.9535038075319	81.9534673982311	81.9535402168327	56.0755268096824	56.07499999998	56.0760536193848	2	2	1	11732.5156418443	11659.6272893501	13207.8843798065
"FT0089"	81.9533540086645	81.9533540086645	81.9533540086645	61.7473335266113	61.7473335266113	61.7473335266113	1	1	1	15086.0628526252	11908.2006489974	14333.4912943893
"FT0090"	81.9538831574673	81.9538831574673	81.9538831574673	352.33056640625	352.33056640625	352.33056640625	1	1	1	2946.89642473186	2328.20276745937	4192.0595376869
"FT0091"	82.9542104954838	82.9541935092181	82.9542996008032	110.936065673828	110.93500000002	111.021347045898	3	3	1	37939.9847650355	32677.4201909687	34681.1302707071
"FT0092"	82.9721229457623	82.972050670063	82.9721902076112	305.437347412109	304.44100000002	305.439025878906	3	3	1	69910.8215817044	62898.3886979907	52131.8628727638
"FT0093"	82.975180195748	82.9751416287364	82.9751942568783	786.21100000002	784.216979980469	786.212036132812	3	3	1	149216.492750965	125163.557039428	124536.020303233
"FT0094"	83.014035866169	83.0135657120367	83.0238285280738	65.052	64.0551071166992	69.0674133300781	3	3	1	58857.6605272844	16304.144520773	18212.8101130372
"FT0095"	83.0249759605664	83.0249759605664	83.0249759605664	145.748901367188	145.748901367188	145.748901367188	1	1	1	55243.3664756579	50917.3738865074	57157.0938188597
"FT0096"	83.024779469059	83.024779469059	83.024779469059	106.236541748047	106.236541748047	106.236541748047	1	1	1	42081.5736114182	35217.9205760223	35206.7114279009
"FT0097"	84.0091636522036	84.0091636522036	84.0091636522036	820.124938964844	820.124938964844	820.124938964844	1	1	1	97330.8321117163	79918.2168024182	59488.1283325392
"FT0098"	84.0091448938958	84.0091448938958	84.0091448938958	984.705444335938	984.705444335938	984.705444335938	1	1	1	8774.8069290556	70203.6905848384	222768.852681603
"FT0099"	84.9514939650461	84.9513827218691	84.9515285763765	110.936065673828	109.938	111.021347045898	3	3	1	11046.3880309668	10368.2996507801	11494.0871422385
"FT0100"	85.0298023730431	85.0297941864605	85.0298765315316	363.291	362.294006347656	363.30126953125	3	3	1	80180.4514794262	66065.5533521684	62371.809549548
"FT0101"	84.9907548672383	84.9907317028267	84.9907895136609	785.214	784.216979980469	786.212036132812	3	3	1	1848520.62949808	1674011.99900621	1584076.29064573
"FT0102"	85.029308451001	85.0292869640523	85.0293721354272	481.987884521484	479.993041992188	481.98799999998	3	3	1	50071.1882319392	44111.8159990481	41842.7717669041
"FT0103"	85.0294700509374	85.0294317787936	85.0295083230811	91.4850654296775	90.98599999998	91.984130859375	2	2	1	97491.2715363023	90913.7393860474	81245.8687717402
"FT0104"	85.0659429539695	85.0657641070999	85.0663237235851	65.0531158447266	63.057	68.1608734130859	3	3	1	6110.17653923034	5703.40017818676	6310.4127345739
"FT0105"	85.9947923030135	85.9947183549384	85.9948662510885	785.712982177734	784.216979980469	787.208984375	2	2	1	25072.9600224887	16446.5867117028	15034.5228015992
"FT0106"	87.045204705778	87.045105135775	87.0848541296424	85.0015719299216	84.004150390625	87.8919219970703	4	3	1	224334.806314498	171539.10834791	180061.688494775
"FT0107"	87.0089338318288	87.0089166608263	87.0089548056703	116.920043945312	116.92000000002	117.906631469727	3	3	1	1509689.8434206	1333468.19146215	1305762.9302536
"FT0108"	87.0451714756672	87.0450809324229	87.0451803003804	178.76200000002	177.75862121582	179.645034790039	3	3	1	53466.6086145697	52655.2456662108	48855.0633431593
"FT0109"	86.9954553683734	86.9953532723626	86.9955574643841	785.214508056641	784.216979980469	786.212036132812	2	2	1	10942.4082382779	6632.94280132072	10960.188134604
"FT0110"	87.0094815378365	87.0094815378365	87.0094815378365	363.30126953125	363.30126953125	363.30126953125	1	1	1	70040.8667113517	51462.8572346728	64517.8364547657
"FT0111"	88.0407138167768	88.0406714181421	88.0796217829074	368.27799230958	368.277984619141	369.2841796875	4	3	1	3771.98837981343	162913.920594272	173507.861767772
"FT0112"	88.0120735224732	88.0120041979961	88.0121680334098	116.920043945312	116.92000000002	117.906631469727	3	3	1	56582.6907537584	54508.3449740668	45275.1487950891
"FT0113"	88.0481415322352	88.0480045715927	88.0485717838526	85.0021438598633	85.00099999998	87.8919219970703	3	3	1	7223.11568942898	7571.42433866218	7030.22677218242
"FT0114"	88.0041851352958	88.0041851352958	88.0041851352958	40.115852355957	40.115852355957	40.115852355957	1	1	1	29359.1993218027	22075.9152819651	24209.7452121275
"FT0115"	89.0245487936496	89.0245120353458	89.0245713365148	130.884994506836	130.884	131.818466186523	3	3	1	31604216.3517885	29365438.2128969	29726926.830031
"FT0116"	89.0248797542735	89.0248776241679	89.0249142205461	362.294006347656	362.29399999998	363.30126953125	3	3	1	2503890.50729579	1485612.56343602	1356371.25326218
"FT0117"	89.0246757526852	89.0246492902299	89.0247315012789	183.74899999998	182.744522094727	184.635162353516	3	3	1	20247594.67103	19487585.1862669	19856002.1919775
"FT0118"	89.0606974159988	89.0604546979959	89.0608360897107	87.99400000002	86.9971466064453	89.6886749267578	3	3	1	8390.87135098439	5787.91518293517	5582.83540522694
"FT0119"	88.9881283251719	88.9881134866395	88.9881416566427	482.98600000002	481.987884521484	484.980041503906	3	3	1	454435.318801455	324688.996355496	397990.854584497
"FT0120"	89.0417243732261	89.0412791039289	89.0421696425234	67.0602645874023	65.0531158447266	69.0674133300781	2	2	1	3364.67364875793	1340.43476447209	4997.31729876805
"FT0121"	88.9880948693192	88.9880948693192	88.9880948693192	45.4564971923828	45.4564971923828	45.4564971923828	1	1	1	71271.4902157672	28808.5937018077	46906.7901208867
"FT0122"	88.9879834708473	88.9879834708473	88.9879834708473	40.115852355957	40.115852355957	40.115852355957	1	1	1	56555.5601865351	41105.5513526358	76554.1625517358
"FT0123"	88.9880706320075	88.9880706320075	88.9880706320075	614.648986816406	614.648986816406	614.648986816406	1	1	1	153672.464522006	88826.7947976781	95780.8361513031
"FT0124"	88.9880929464537	88.9880929464537	88.9880929464537	526.873046875	526.873046875	526.873046875	1	1	1	165915.071542229	62607.7740071788	50292.1944011934
"FT0125"	89.0248219722235	89.0248219722235	89.0248219722235	345.347869873047	345.347869873047	345.347869873047	1	1	1	976349.673009716	954242.93198453	899045.599101753
"FT0126"	90.0279719607675	90.0279539005214	90.0279875410244	130.884994506836	130.884	131.818466186523	3	3	1	1021557.16330857	952508.801261057	949276.124063066
"FT0127"	90.0278775740557	90.0278745421894	90.0279382642903	182.744522094727	182.638778686523	183.74899999998	3	3	1	538088.772251684	590001.725881675	613770.732382174
"FT0128"	89.991472532999	89.9913307155679	89.9915001860831	482.98600000002	482.984893798828	486.975036621094	3	3	1	8854.32664947515	6662.75001636615	12088.9057052772
"FT0129"	90.0280516876516	90.0280516876516	90.0280516876516	344.33899999998	344.33899999998	344.33899999998	1	1	1	32950.2053685662	28378.9219336438	28495.9567219659
"FT0130"	90.0281521091129	90.0281521091129	90.0281521091129	363.291	363.291	363.291	1	1	1	51169.1431303807	51123.5291420428	49096.9639224254
"FT0131"	90.9715112641571	90.9715112641571	90.9715112641571	888.948913574219	888.948913574219	888.948913574219	1	1	1	440942.703839089	297261.687593918	339525.465277581
"FT0132"	90.9714718217701	90.9714718217701	90.9714718217701	882.96499999998	882.96499999998	882.96499999998	1	1	1	509667.487837088	355555.006619859	378270.849274953
"FT0133"	90.9714528997863	90.9714528997863	90.9714528997863	856.033020019531	856.033020019531	856.033020019531	1	1	1	705967.573835449	453442.73376927	467049.528625838
"FT0134"	91.0288941679014	91.0288542270267	91.0692511249836	130.884994506836	130.884	131.881973266602	5	3	1	239296.408415663	3411.52429195404	249710.094299659
"FT0135"	91.0384990480652	91.0380143257656	91.038982277427	181.75399999998	181.747741699219	182.638778686523	3	3	1	55435.7477610727	40416.7081740793	51319.5531114216
"FT0136"	91.0037905487563	91.0037713066257	91.0038133660358	291.474029541016	291.474	292.463317871094	3	3	1	981622.428943803	702914.17081467	655491.868998296
"FT0137"	91.0220683744291	91.0220123602647	91.0220792707306	82.0101470947266	82.00900000002	84.3100433349609	3	3	1	281056.60056615	255765.676389404	292855.730692199
"FT0138"	91.0551740107129	91.0551255577357	91.0552221889724	75.0271453857422	75.027	78.0559997558594	3	3	1	24889.7962108914	20356.6854405571	23250.8235602199
"FT0139"	91.0038682299653	91.0038084293308	91.0039138888689	42.111	42.1108818054199	46.450984954834	3	3	1	318114.278899958	217630.525178264	206256.082791693
"FT0140"	91.0037450764658	91.0037450764658	91.0037450764658	1008.64399999998	1008.64399999998	1008.64399999998	1	1	1	12069.0637620413	53924.037857444	7945.43216523197
"FT0141"	91.0215140205896	91.0215140205896	91.0215140205896	59.889591217041	59.889591217041	59.889591217041	1	1	1	47473.1739111328	5304.54884646833	4463.71169295814
"FT0142"	91.0038142492432	91.0038142492432	91.0038142492432	230.580429077148	230.580429077148	230.580429077148	1	1	1	1102009.15068287	682737.658513059	501465.823593607
"FT0143"	92.0476228650254	92.0474134866888	92.047656154966	368.27800000002	367.281005859375	369.2841796875	3	3	1	18282.7494254043	17294.3878656027	15794.7673490859
"FT0144"	92.0585343926904	92.0585343926904	92.0585343926904	74.02900000002	74.02900000002	74.02900000002	1	1	1	NA	2326.61989173889	2587.22351861572
"FT0145"	92.0238709812728	92.0238709812728	92.0238709812728	81.0121459960938	81.0121459960938	81.0121459960938	1	1	1	28714.4378035159	30842.3622177067	31896.4042480664
"FT0146"	92.0504506888297	92.0504506888297	92.0504506888297	105.292182922363	105.292182922363	105.292182922363	1	1	1	7663.87338898526	4647.51169184116	3369.67286775253
"FT0147"	92.9279004361515	92.9278916290326	92.9280018593983	304.441040039062	304.44100000002	305.437347412109	3	3	1	48812.7120365776	45561.7688750828	42230.4155287087
"FT0148"	93.0345601109929	93.0345572355621	93.0345629864237	60.0655429077048	60.06499999998	60.0660858154297	2	2	1	630818.705539123	591953.586582803	621189.371958258
"FT0149"	93.0345601239635	93.0345601239635	93.0345601239635	65.4275588989258	65.4275588989258	65.4275588989258	1	1	1	667183.626008319	522189.062721746	520426.508704666
"FT0150"	94.0375571737717	94.0374250904653	94.0377538460772	60.0660858154297	60.06499999998	64.5110931396484	3	3	1	33173.2810390762	30333.5627334472	35179.5389813232
"FT0151"	94.0321760728033	94.0321760728033	94.0321760728033	69.9729537963867	69.9729537963867	69.9729537963867	1	1	1	22135.8425596619	4264.2993340455	5652.1216853545
"FT0152"	94.0297298668044	94.0297298668044	94.0297298668044	86.9971466064453	86.9971466064453	86.9971466064453	1	1	1	2608.07393198863	2805.98445604414	4924.56779012626
"FT0153"	94.9250770188632	94.9250337842119	94.9251298680328	304.441040039062	304.44100000002	305.437347412109	3	3	1	39019.3211627328	31218.5383624595	28740.9075373839
"FT0154"	95.0140223220365	95.0140216221622	95.0140230219108	363.296134765625	363.291	363.30126953125	2	2	1	35442.9760465829	35151.7044476319	45644.8694136227
"FT0155"	95.0139483984584	95.0139483984584	95.0139483984584	345.347869873047	345.347869873047	345.347869873047	1	1	1	27239.469111044	28868.3499833178	27827.8833411993
"FT0156"	96.0203700572164	96.0202520985155	96.020438932323	306.436004638672	306.43600000002	306.43603515625	3	3	1	42769.2962169321	33010.7811966706	33755.6030936636
"FT0157"	96.9699371688923	96.9217875469468	96.9699659153281	304.441040039062	303.444	305.439025878906	5	3	1	6021.08343759466	2390380.62575058	2283926.98723424
"FT0158"	96.9624276818001	96.9622556849387	96.9625040558151	80.01400000002	79.0171508789062	82.5226745605469	3	3	1	45531.7430672948	42983.3085175247	45358.5313434615
"FT0159"	96.9608529748744	96.9605842898984	96.960880263008	485.97799999998	483.983032226562	487.971893310547	3	3	1	1129642.57153396	675717.360373864	1121467.52862158
"FT0160"	96.9697713853727	96.9697493644073	96.9697934063381	436.104966796875	435.10693359375	437.103	2	2	1	167419.513276168	477094.547453023	497735.864475633
"FT0161"	96.9878787036454	96.9877541944238	96.9879355504055	785.214	784.216979980469	786.212036132812	3	3	1	45555.5846687884	35638.6081173443	36720.3558883908
"FT0162"	97.9735842151562	97.9735729594433	97.9739337652501	305.437347412109	304.441040039062	305.439	3	3	1	33634.2470683172	29188.5300033606	28780.250863339
"FT0163"	97.9607526825432	97.9607526825432	97.9607526825432	483.983032226562	483.983032226562	483.983032226562	1	1	1	9362.89201298372	5818.42180911115	5670.65080462969
"FT0164"	97.9603554765634	97.9603554765634	97.9603554765634	488.969879150391	488.969879150391	488.969879150391	1	1	1	5468.85014526162	4537.04686765053	9357.29110050102
"FT0165"	98.9670229855586	98.9669643315331	98.9670341183896	305.437347412109	304.44100000002	305.439025878906	3	3	1	1017402.47611559	838440.661728451	798879.237662191
"FT0166"	98.9655524547129	98.9654454914953	98.9656244981762	435.108	434.109985351562	435.108032226562	3	3	1	446026.352089006	426452.894466664	423910.250137049
"FT0167"	98.959604186496	98.9591818383984	98.9613555664353	486.975	483.983032226562	488.969879150391	3	3	1	32672.4063413323	32930.8711230319	30006.5549392706
"FT0168"	99.0453246629916	99.0452103356482	99.0816816122468	63.057552734375	58.0710716247559	67.2513961791992	4	3	1	152807.471376433	132942.409952973	144807.181464671
"FT0169"	99.0425712419	99.0425712419	99.0425712419	784.216979980469	784.216979980469	784.216979980469	1	1	1	6282.07372215268	2486.78095707558	2071.95218455195
"FT0170"	99.970589724108	99.9704545443129	99.9705934541114	304.44100000002	304.439758300781	305.439025878906	3	3	1	13864.072313153	8796.63531565656	7957.46254242838
"FT0171"	100.001778328038	100.001674860367	100.001831171144	786.21100000002	785.213989257812	787.208984375	3	3	1	18958.8119278505	13592.5772626136	13310.8036904796
"FT0172"	100.048001349291	100.048001349291	100.048001349291	62.05999999998	62.05999999998	62.05999999998	1	1	1	5692.88882228294	6574.34943797152	3891.5009198234
"FT0173"	100.970955717962	100.970445907529	100.971056644087	304.441040039062	304.44100000002	305.437347412109	3	3	1	5343.30924389645	5987.63595709764	4493.30948107621
"FT0174"	100.964860528282	100.964772207211	100.964902903214	811.14799999998	810.149963378906	812.14599609375	3	3	1	107136.833546372	96916.049198041	87647.4552975816
"FT0175"	101.024920224521	101.02487322523	101.066684354018	363.296134765625	362.294006347656	363.30126953125	4	3	1	508359.28706028	278692.403048004	4380.62400890582
"FT0176"	100.985851503676	100.985849874319	100.985858187683	785.214	784.216979980469	786.212036132812	3	3	1	5203376.72496022	4352530.45261789	4072651.58177105
"FT0177"	101.024501103819	101.02449710819	101.024546553125	414.16099999998	412.165985107422	414.161468505859	3	3	1	63184.1890387796	64641.7115053121	57238.4686953709
"FT0178"	101.071731431018	101.071411857869	101.071959720137	382.243011474609	382.24300000002	384.242950439453	3	3	1	6856.7221914927	4822.53247957545	6588.37768947906
"FT0179"	101.024426908875	101.024378351185	101.024454169353	85.0021438598633	85.00099999998	87.8919219970703	3	3	1	76406.3269384698	68333.4778212597	73429.224880664
"FT0180"	101.060721210064	101.060704002668	101.06077631532	71.0381393432617	71.037	75.3714370727539	3	3	1	300265.943667778	229423.063294973	242115.272453131
"FT0181"	101.024497124444	101.024478552207	101.024515696681	322.395009765625	322.395	322.39501953125	2	2	1	71569.8965203261	54310.3586207822	52582.7043737442
"FT0182"	101.024871841743	101.024871841743	101.024871841743	344.33899999998	344.33899999998	344.33899999998	1	1	1	206937.964160156	198490.653469848	175690.892843627
"FT0183"	101.024496277169	101.024496277169	101.024496277169	262.532043457031	262.532043457031	262.532043457031	1	1	1	36346.9566361742	31169.676744325	36537.7908068481
"FT0184"	101.028416248463	101.028416248463	101.028416248463	770.25199999998	770.25199999998	770.25199999998	1	1	1	NA	3968.3643443299	1216.77744140627
"FT0185"	102.020356489026	102.019994287658	102.020469320706	91.984130859375	90.98599999998	93.2994842529297	3	3	1	11250.8740390417	11851.0856784596	14298.4614174635
"FT0186"	101.989278267341	101.989244949886	101.989293353445	785.214	784.216979980469	787.208984375	3	3	1	73718.6272446015	56720.2326978204	53044.9863928151
"FT0187"	102.063698783204	102.063502805053	102.063998732325	71.0381393432617	71.037	74.4743423461914	3	3	1	14851.6650262289	11882.3377012253	10788.0725366322
"FT0188"	102.05597613447	102.055948015593	102.056004253347	377.258756103506	377.25499999998	377.262512207031	2	2	1	49672.7405213813	34024.6715646804	46871.1977395147
"FT0189"	102.027877533363	102.027695617373	102.028059449353	363.794547851562	363.291	364.298095703125	2	2	1	12915.7594283663	15602.4277469426	14214.4901222009
"FT0190"	102.019573047672	102.019573047672	102.019573047672	297.459014892578	297.459014892578	297.459014892578	1	1	1	6845.71778930536	3009.26625137641	5527.59215510027
"FT0191"	102.02718193253	102.02718193253	102.02718193253	412.165985107422	412.165985107422	412.165985107422	1	1	1	2913.5087031555	207.155812288402	543.85323490249
"FT0192"	102.962914718312	102.962914718312	102.962914718312	812.14599609375	812.14599609375	812.14599609375	1	1	1	2101.5630262283	1572.7917250207	5700.01242344784
"FT0193"	103.014825830759	103.014644054614	103.014865508766	197.71399999998	197.703186035156	198.613235473633	3	3	1	40326.5090006919	36386.4015775044	29915.2593237005
"FT0194"	103.040283023128	103.040276004059	103.040295257449	121.90803527832	121.90699999998	122.873199462891	3	3	1	3458437.74829943	2917791.71848569	2891259.10159219
